,custAge,campaign,pdays,previous,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,pmonths,pastEmail,responded_new,housing_new,loan_new,contact_new,marital_new,schooling_new,default_new,profession_new,month_new,day_of_week_new,poutcome_new
4057,31.0,4,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,6,7,1,1
4058,47.0,1,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,3,0.0,9,7,2,1
4059,33.0,1,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,1.0,0.0,0.0,0.0,2,3,0.0,4,7,1,1
4060,41.0,1,999,1,-0.1,93.2,-42.0,4.191,5195.8,999.0,4,0.0,1.0,0.0,0.0,2,8,0.0,3,11,2,2
4061,49.0,3,999,0,-1.8,93.075,-47.1,1.365,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,7,0.0,3,4,1,1
4062,46.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1.0,1.0,0.0,1.0,2,2,0.0,4,5,1,1
4063,35.0,1,999,1,-2.9,92.963,-40.8,1.26,5076.2,999.0,6,0.0,1.0,0.0,0.0,1,8,0.0,6,6,1,2
4064,31.0,1,999,0,-3.4,92.431,-26.9,0.742,5017.5,999.0,0,0.0,1.0,1.0,0.0,1,7,0.0,8,10,1,1
4065,36.0,1,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,0.0,0.0,1.0,1,4,0.0,4,5,1,1
4066,45.0,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0,0.0,0.0,0.0,2,7,0.0,7,11,1,1
4067,24.0,2,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,5,0.0,6,7,1,1
4068,42.0,3,999,0,-1.8,92.893,-46.2,1.27,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,2,5,1,1
4069,59.0,6,999,0,-2.9,92.201,-31.4,0.883,5076.2,999.0,0,0.0,1.0,0.0,0.0,2,2,0.0,2,8,1,1
4070,52.0,1,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,1.0,0.0,0.0,0.0,2,4,0.0,4,8,1,1
4071,29.0,3,999,1,-1.8,93.749,-34.6,0.645,5008.7,999.0,1,0.0,0.0,0.0,0.0,2,8,0.0,5,4,2,2
4072,42.0,2,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,8,0.0,5,8,1,1
4073,31.0,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0,0.0,0.0,0.0,2,2,0.0,3,11,2,1
4074,34.0,2,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,8,0.0,4,7,2,1
4075,37.0,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0,1.0,0.0,0.0,2,2,0.0,4,11,1,1
4076,38.0,8,999,0,1.4,93.918,-42.7,4.957,5228.1,999.0,0,0.0,0.0,0.0,1.0,1,7,0.0,3,7,1,1
4077,29.0,2,999,0,-3.4,92.379,-29.8,0.788,5017.5,999.0,0,1.0,1.0,0.0,0.0,1,8,0.0,1,9,1,1
4078,56.0,3,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,0.0,1.0,3,8,0.0,6,5,1,1
4079,54.0,3,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,1.0,0.0,1.0,3,8,0.0,8,5,1,1
4080,31.0,3,999,0,-1.8,93.075,-47.1,1.453,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,5,4,1,1
4081,40.0,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,7,0.0,3,5,1,1
4082,40.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,7,0.0,3,6,1,1
4083,34.0,1,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,7,0.0,6,8,1,1
4084,36.0,1,999,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0,0.0,1.0,0.0,2,4,0.0,4,11,1,1
4085,24.0,3,999,0,1.4,93.918,-42.7,4.958,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,8,0.0,5,7,1,1
4086,42.0,4,999,0,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,9,6,2,1
4087,31.0,1,999,0,1.4,93.918,-42.7,4.957,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,7,0.0,6,7,1,1
4088,39.0,12,999,0,1.4,93.918,-42.7,4.968,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,7,0.0,6,7,1,1
4089,31.0,1,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0,1.0,1.0,1.0,1,8,0.0,5,11,1,1
4090,29.0,1,999,0,-1.8,92.893,-46.2,1.313,5099.1,999.0,0,0.0,1.0,0.0,0.0,3,8,0.0,9,5,1,1
4091,23.0,2,999,1,-1.8,92.893,-46.2,1.266,5099.1,999.0,3,0.0,0.0,0.0,0.0,1,5,0.0,5,5,1,2
4092,33.0,1,999,1,-1.8,92.893,-46.2,1.281,5099.1,999.0,1,0.0,0.0,0.0,1.0,1,7,0.0,5,5,1,2
4093,37.0,8,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,5,0.0,6,7,1,1
4094,31.0,4,999,0,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,7,0.0,6,5,1,1
4095,42.0,3,999,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0,0.0,1.0,1.0,2,2,0.0,4,5,1,1
4096,41.0,4,999,0,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0,1.0,0.0,0.0,1,7,0.0,5,5,1,1
4097,54.0,1,999,0,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,1.0,0.0,0.0,0.0,3,7,0.0,9,5,1,1
4098,31.0,6,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,4,0.0,4,7,1,1
4099,36.0,2,999,0,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,1.0,0.0,1.0,0.0,1,7,0.0,6,5,1,1
4100,31.0,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0,1.0,0.0,0.0,1,7,0.0,6,4,2,1
4101,44.0,1,999,0,-0.1,93.2,-42.0,4.076,5195.8,999.0,0,0.0,1.0,1.0,0.0,2,7,0.0,7,11,1,1
4102,37.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,1.0,1.0,1,4,0.0,4,5,1,1
4103,31.0,2,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,1.0,1.0,0.0,2,6,0.0,9,7,1,1
4104,22.0,1,999,0,-3.4,92.649,-30.1,0.72,5017.5,999.0,0,1.0,1.0,0.0,0.0,1,6,0.0,5,11,1,1
4105,53.0,9,999,0,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0,1.0,0.0,1.0,2,5,0.0,9,5,1,1
4106,43.0,1,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,1.0,1.0,1.0,0.0,2,8,0.0,9,7,2,1
4107,45.0,3,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,4,0.0,4,5,2,1
4108,34.0,1,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,0.0,0.0,1.0,1,7,0.0,3,5,1,1
4109,24.0,2,999,0,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0,0.0,0.0,1.0,1,7,0.0,10,5,1,1
4110,49.0,3,7,2,-1.8,93.369,-34.8,0.652,5008.7,0.233333333333,10,0.0,0.0,0.0,0.0,2,4,0.0,4,3,2,3
4111,39.0,3,999,0,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,2,0.0,4,5,1,1
4112,36.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,4,0.0,4,7,1,1
4113,43.0,5,999,1,-1.8,92.893,-46.2,1.313,5099.1,999.0,5,0.0,0.0,0.0,0.0,2,3,0.0,4,5,1,2
4114,45.0,1,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0,1.0,1.0,0.0,2,5,0.0,5,8,1,1
4115,50.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,3,6,0.0,9,5,2,1
4116,31.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,1.0,1.0,2,6,0.0,6,5,1,1
4117,31.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,1,7,0.0,11,5,2,1
4118,54.0,4,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,0.0,1.0,1.0,2,8,0.0,4,5,1,1
4119,31.0,4,999,0,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0,0.0,0.0,1.0,1,6,0.0,5,5,1,1
4120,34.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,5,0.0,9,5,1,1
4121,37.0,2,999,0,1.1,93.994,-36.4,4.864,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,5,0.0,6,5,1,1
4122,31.0,3,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,7,0.0,3,8,1,1
4123,25.0,1,999,0,-1.8,93.075,-47.1,1.415,5099.1,999.0,0,0.0,0.0,0.0,0.0,1,8,0.0,11,4,1,1
4124,57.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,12,5,2,1
4125,31.0,4,999,0,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0,1.0,0.0,0.0,1,8,0.0,1,11,1,1
4126,31.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,3,5,0.0,9,5,2,1
4127,31.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,1.0,0.0,3,5,0.0,4,7,1,1
4128,41.0,2,999,0,-1.8,93.075,-47.1,1.41,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,5,0.0,9,4,1,1
4129,28.0,1,999,0,-2.9,92.963,-40.8,1.26,5076.2,999.0,0,1.0,0.0,0.0,0.0,1,6,0.0,5,6,1,1
4130,71.0,1,999,0,-2.9,92.201,-31.4,0.829,5076.2,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,8,8,1,1
4131,33.0,1,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,5,0.0,5,8,1,1
4132,45.0,11,999,0,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,7,0.0,1,6,1,1
4133,49.0,2,999,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,2,0.0,4,5,1,1
4134,46.0,2,999,0,-0.1,93.2,-42.0,4.153,5195.8,999.0,0,0.0,1.0,0.0,0.0,3,2,0.0,5,11,1,1
4135,25.0,4,999,0,1.1,93.994,-36.4,4.856,5191.0,999.0,0,0.0,0.0,0.0,1.0,1,2,0.0,3,5,1,1
4136,27.0,1,999,0,1.4,93.918,-42.7,4.968,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,2,0.0,4,7,1,1
4137,46.0,2,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,4,11,1,1
4138,37.0,3,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,2,0.0,4,7,1,1
4139,36.0,2,999,0,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0,0.0,0.0,0.0,2,4,0.0,4,5,1,1
4140,39.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,1.0,0.0,0.0,0.0,2,3,0.0,6,7,1,1
4141,71.0,2,999,0,-3.4,92.431,-26.9,0.752,5017.5,999.0,0,0.0,0.0,0.0,0.0,2,4,0.0,8,10,1,1
4142,51.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,2,0.0,4,5,2,1
4143,31.0,3,999,0,1.4,93.444,-36.1,4.964,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,7,0.0,10,8,1,1
4144,31.0,1,999,0,-2.9,92.201,-31.4,0.861,5076.2,999.0,0,0.0,1.0,0.0,0.0,1,8,0.0,11,8,2,1
4145,31.0,1,999,1,-1.8,93.075,-47.1,1.392,5099.1,999.0,2,0.0,0.0,0.0,0.0,3,6,0.0,9,4,2,2
4146,52.0,3,999,0,-1.1,94.199,-37.5,0.876,4963.6,999.0,0,1.0,0.0,1.0,0.0,2,6,0.0,6,9,1,1
4147,37.0,1,999,0,1.4,94.465,-41.8,4.864,5228.1,999.0,0,0.0,1.0,0.0,1.0,1,8,0.0,6,6,1,1
4148,51.0,2,999,1,-0.1,93.2,-42.0,4.12,5195.8,999.0,3,0.0,1.0,0.0,0.0,2,4,0.0,4,11,1,2
4149,37.0,3,999,0,1.4,93.918,-42.7,4.957,5228.1,999.0,0,1.0,0.0,0.0,0.0,2,3,0.0,4,7,1,1
4150,31.0,3,999,0,1.4,94.465,-41.8,4.865,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,5,6,1,1
4151,38.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,2,0.0,4,6,1,1
4152,49.0,3,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,2,0.0,3,5,1,1
4153,26.0,1,999,0,-2.9,92.963,-40.8,1.262,5076.2,999.0,0,1.0,0.0,0.0,0.0,1,5,0.0,6,6,1,1
4154,31.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,8,0.0,2,5,1,1
4155,31.0,2,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,4,0.0,4,7,1,1
4156,35.0,1,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,3,8,1,1
4157,80.0,4,999,0,-2.9,92.201,-31.4,0.854,5076.2,999.0,0,0.0,0.0,0.0,0.0,2,2,0.0,8,8,1,1
4158,31.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,0.0,0.0,1.0,1,5,0.0,9,5,1,1
4159,31.0,3,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0,0.0,1.0,0.0,1,8,0.0,5,8,1,1
4160,31.0,3,999,0,-1.8,92.893,-46.2,1.281,5099.1,999.0,0,0.0,0.0,0.0,0.0,1,6,0.0,5,5,1,1
4161,31.0,2,3,1,-1.7,94.055,-39.8,0.715,4991.6,0.1,1,0.0,1.0,0.0,1.0,1,7,0.0,6,6,1,3
4162,34.0,1,999,1,-1.8,92.893,-46.2,1.344,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,4,5,1,2
4163,32.0,1,999,0,-3.4,92.431,-26.9,0.724,5017.5,999.0,0,1.0,0.0,0.0,0.0,1,8,0.0,6,10,1,1
4164,43.0,1,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,2,7,1,1
4165,63.0,1,999,0,-1.8,93.075,-47.1,1.445,5099.1,999.0,0,1.0,1.0,0.0,1.0,2,8,0.0,8,4,1,1
4166,28.0,2,999,0,-1.8,92.893,-46.2,1.266,5099.1,999.0,0,0.0,0.0,0.0,1.0,1,6,0.0,9,5,1,1
4167,41.0,3,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,0.0,0.0,0.0,3,7,0.0,6,8,1,1
4168,41.0,1,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,8,0.0,6,5,1,1
4169,46.0,4,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,1.0,1.0,3,5,0.0,6,5,1,1
4170,32.0,4,999,0,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0,0.0,0.0,1.0,1,8,0.0,6,5,2,1
4171,24.0,1,999,0,1.4,93.918,-42.7,4.958,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,5,0.0,6,7,1,1
4172,46.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,9,6,1,1
4173,31.0,1,2,1,-1.8,93.075,-47.1,1.365,5099.1,0.0666666666667,1,1.0,0.0,0.0,0.0,2,8,0.0,5,4,1,3
4174,45.0,1,999,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0,1.0,1.0,1.0,2,8,0.0,12,5,1,1
4175,31.0,3,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0,0.0,0.0,0.0,3,4,0.0,4,11,1,1
4176,34.0,6,999,0,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0,1.0,0.0,1.0,1,4,0.0,6,6,1,1
4177,37.0,3,999,0,-1.8,92.893,-46.2,1.27,5099.1,999.0,0,0.0,0.0,1.0,0.0,3,7,0.0,7,5,1,1
4178,32.0,1,999,0,1.4,94.465,-41.8,4.962,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,5,0.0,6,6,1,1
4179,26.0,4,999,0,-1.8,93.075,-47.1,1.41,5099.1,999.0,0,0.0,1.0,0.0,0.0,1,8,0.0,11,4,1,1
4180,47.0,1,999,0,1.4,93.918,-42.7,4.961,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,7,0.0,6,7,1,1
4181,36.0,3,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,1.0,1.0,1.0,2,8,0.0,6,5,1,1
4182,31.0,3,999,0,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0,0.0,0.0,0.0,3,7,0.0,6,5,1,1
4183,31.0,1,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,4,0.0,4,5,1,1
4184,64.0,2,999,0,-1.1,94.199,-37.5,0.886,4963.6,999.0,0,1.0,1.0,0.0,0.0,2,6,0.0,8,9,1,1
4185,52.0,2,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,0.0,0.0,1.0,3,8,0.0,9,6,1,1
4186,33.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,1.0,1.0,1.0,2,8,0.0,5,7,1,1
4187,31.0,1,999,1,-2.9,92.201,-31.4,0.849,5076.2,999.0,2,1.0,1.0,1.0,0.0,2,7,0.0,6,8,1,2
4188,37.0,1,999,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0.0,0.0,1.0,0.0,2,8,0.0,6,8,1,1
4189,50.0,5,999,1,-1.8,92.893,-46.2,1.334,5099.1,999.0,2,0.0,0.0,1.0,0.0,3,5,0.0,9,5,1,2
4190,47.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,0.0,1.0,3,8,0.0,4,5,1,1
4191,44.0,2,999,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0,1.0,1.0,1.0,3,2,0.0,4,5,1,1
4192,56.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,3,0.0,8,7,1,1
4193,39.0,1,999,0,1.4,94.465,-41.8,4.958,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,3,0.0,9,6,1,1
4194,30.0,4,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,3,7,1,1
4195,43.0,6,999,0,-0.1,93.2,-42.0,4.021,5195.8,999.0,0,0.0,0.0,0.0,0.0,1,5,0.0,9,11,1,1
4196,42.0,1,999,0,1.4,93.918,-42.7,4.96,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,5,0.0,7,7,2,1
4197,31.0,2,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,1.0,1.0,1.0,2,6,0.0,3,6,1,1
4198,32.0,3,999,0,1.4,93.918,-42.7,4.962,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,4,0.0,6,7,1,1
4199,33.0,4,999,0,-1.8,92.893,-46.2,1.291,5099.1,999.0,0,0.0,1.0,1.0,0.0,3,6,0.0,5,5,1,1
4200,25.0,1,999,0,1.4,93.918,-42.7,4.957,5228.1,999.0,0,0.0,0.0,0.0,0.0,1,4,0.0,7,7,1,1
4201,58.0,7,999,0,1.4,93.918,-42.7,4.968,5228.1,999.0,0,0.0,0.0,0.0,1.0,3,8,0.0,4,7,1,1
4202,49.0,1,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,1.0,1.0,0.0,2,5,0.0,9,7,1,1
4203,30.0,2,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0,0.0,0.0,1.0,3,7,0.0,6,5,1,1
4204,30.0,1,999,2,-1.8,92.893,-46.2,1.299,5099.1,999.0,6,0.0,1.0,1.0,0.0,1,5,0.0,9,5,2,2
4205,32.0,4,999,0,-0.1,93.2,-42.0,4.12,5195.8,999.0,0,0.0,1.0,0.0,0.0,1,6,0.0,3,11,1,1
4206,59.0,5,999,0,-1.8,92.893,-46.2,1.25,5099.1,999.0,0,0.0,1.0,0.0,0.0,3,8,0.0,8,5,1,1
4207,31.0,8,999,0,1.4,93.918,-42.7,4.963,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,8,0.0,6,7,1,1
4208,31.0,1,999,0,-1.7,94.027,-38.3,0.904,4991.6,999.0,0,1.0,0.0,0.0,0.0,2,7,0.0,6,8,1,1
4209,39.0,1,999,0,-1.8,92.893,-46.2,1.327,5099.1,999.0,0,0.0,1.0,0.0,0.0,3,8,0.0,4,5,1,1
4210,41.0,2,999,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,4,0.0,4,4,1,1
4211,32.0,1,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,8,0.0,4,5,1,1
4212,55.0,4,999,0,1.4,93.444,-36.1,4.965,5228.1,999.0,0,0.0,1.0,1.0,0.0,2,3,0.0,4,8,2,1
4213,31.0,1,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0,0.0,0.0,0.0,2,3,0.0,4,8,1,1
4214,42.0,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,2,0.0,4,4,2,1
4215,33.0,2,999,0,-0.1,93.2,-42.0,4.191,5195.8,999.0,0,0.0,0.0,0.0,0.0,2,4,0.0,4,11,2,1
4216,31.0,1,999,0,-1.8,92.893,-46.2,1.299,5099.1,999.0,0,0.0,1.0,0.0,0.0,1,4,0.0,4,5,2,1
4217,39.0,2,999,0,-3.4,92.379,-29.8,0.771,5017.5,999.0,0,0.0,0.0,0.0,0.0,2,5,0.0,6,9,2,1
4218,34.0,1,999,1,-0.1,93.2,-42.0,4.076,5195.8,999.0,6,0.0,0.0,0.0,0.0,2,2,0.0,4,11,1,2
4219,31.0,2,999,0,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0,0.0,1.0,1.0,2,8,0.0,4,6,1,1
4220,31.0,1,999,0,1.1,93.994,-36.4,4.86,5191.0,999.0,0,0.0,0.0,0.0,1.0,1,8,0.0,5,5,1,1
4221,31.0,1,999,0,1.4,93.444,-36.1,4.966,5228.1,999.0,0,0.0,1.0,1.0,0.0,2,8,0.0,6,8,1,1
4222,29.0,13,999,0,1.4,94.465,-41.8,4.866,5228.1,999.0,0,0.0,0.0,0.0,1.0,2,8,0.0,4,6,1,1
4223,31.0,3,999,0,1.4,93.444,-36.1,4.962,5228.1,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,9,8,1,1
4224,31.0,1,999,0,-2.9,92.963,-40.8,1.266,5076.2,999.0,0,0.0,1.0,0.0,0.0,2,8,0.0,6,6,2,1
4225,43.0,2,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,2,0.0,4,5,1,1
4226,31.0,1,999,0,-1.7,94.027,-38.3,0.904,4991.6,999.0,0,1.0,1.0,0.0,1.0,2,7,0.0,3,8,1,1
4227,50.0,2,999,0,1.1,93.994,-36.4,4.855,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,8,0.0,8,5,1,1
4228,31.0,3,999,1,-3.4,92.431,-26.9,0.739,5017.5,999.0,4,0.0,1.0,1.0,1.0,2,8,0.0,8,10,2,2
4229,39.0,6,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,1.0,0.0,0.0,1.0,2,7,0.0,6,5,2,1
4230,30.0,1,999,0,1.4,93.444,-36.1,4.963,5228.1,999.0,0,0.0,1.0,0.0,0.0,1,7,0.0,6,8,1,1
4231,38.0,9,999,0,1.4,94.465,-41.8,4.962,5228.1,999.0,0,1.0,0.0,0.0,1.0,2,8,0.0,3,6,1,1
4232,29.0,2,999,1,-1.8,92.893,-46.2,1.244,5099.1,999.0,1,0.0,1.0,0.0,0.0,1,5,0.0,9,5,2,2
4233,53.0,5,999,0,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,4,0.0,4,5,1,1
4234,32.0,1,999,0,-3.4,92.431,-26.9,0.728,5017.5,999.0,0,1.0,1.0,0.0,0.0,1,7,0.0,5,10,1,1
4235,31.0,5,999,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,4,0.0,6,4,2,1
4236,57.0,26,999,0,1.1,93.994,-36.4,4.858,5191.0,999.0,0,0.0,0.0,0.0,1.0,2,4,0.0,3,5,1,1
4237,36.0,1,999,1,-0.1,93.2,-42.0,4.153,5195.8,999.0,4,0.0,1.0,0.0,0.0,2,4,0.0,4,11,1,2
4238,31.0,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,0.0,1.0,0.0,0.0,2,6,0.0,4,4,1,1
4239,31.0,5,999,0,-1.8,92.893,-46.2,1.244,5099.1,999.0,0,0.0,1.0,1.0,0.0,1,7,0.0,9,5,2,1
4240,44.0,2,999,0,1.4,94.465,-41.8,4.96,5228.1,999.0,0,0.0,1.0,0.0,1.0,2,8,0.0,4,6,2,1
4241,36.0,2,999,0,1.1,93.994,-36.4,4.857,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,4,0.0,4,5,1,1
4242,38.0,1,999,0,1.4,94.465,-41.8,4.961,5228.1,999.0,0,0.0,1.0,0.0,1.0,3,7,0.0,6,6,2,1
4243,37.0,3,999,0,1.1,93.994,-36.4,4.859,5191.0,999.0,0,0.0,1.0,0.0,1.0,2,8,0.0,5,5,1,1
4244,31.0,1,999,0,-1.8,93.075,-47.1,1.405,5099.1,999.0,0,1.0,1.0,0.0,0.0,2,2,0.0,8,4,1,1
